455 256 256
126 89 -1 1
125 89 -1 1
104 89 -1 1
159 88 -1 1
158 88 -1 1
157 88 -1 1
156 88 -1 1
155 88 -1 1
154 88 -1 1
153 88 -1 1
152 88 -1 1
133 88 -1 1
132 88 -1 1
131 88 -1 1
130 88 -1 1
129 88 -1 1
128 88 -1 1
127 88 -1 1
126 88 -1 1
125 88 -1 1
124 88 -1 1
123 88 -1 1
107 88 -1 1
106 88 -1 1
105 88 -1 1
104 88 -1 1
103 88 -1 1
102 88 -1 1
159 87 -1 1
158 87 -1 1
157 87 -1 1
156 87 -1 1
155 87 -1 1
154 87 -1 1
153 87 -1 1
132 87 -1 1
131 87 -1 1
130 87 -1 1
129 87 -1 1
128 87 -1 1
127 87 -1 1
126 87 -1 1
125 87 -1 1
124 87 -1 1
123 87 -1 1
122 87 -1 1
111 87 -1 1
110 87 -1 1
109 87 -1 1
108 87 -1 1
107 87 -1 1
106 87 -1 1
105 87 -1 1
104 87 -1 1
103 87 -1 1
102 87 -1 1
159 86 -1 1
158 86 -1 1
157 86 -1 1
156 86 -1 1
155 86 -1 1
154 86 -1 1
153 86 -1 1
131 86 -1 1
130 86 -1 1
129 86 -1 1
128 86 -1 1
127 86 -1 1
126 86 -1 1
125 86 -1 1
124 86 -1 1
123 86 -1 1
122 86 -1 1
121 86 -1 1
120 86 -1 1
119 86 -1 1
118 86 -1 1
117 86 -1 1
116 86 -1 1
115 86 -1 1
114 86 -1 1
113 86 -1 1
112 86 -1 1
111 86 -1 1
110 86 -1 1
109 86 -1 1
108 86 -1 1
107 86 -1 1
106 86 -1 1
105 86 -1 1
104 86 -1 1
103 86 -1 1
102 86 -1 1
101 86 -1 1
159 85 -1 1
158 85 -1 1
157 85 -1 1
156 85 -1 1
155 85 -1 1
154 85 -1 1
153 85 -1 1
130 85 -1 1
129 85 -1 1
128 85 -1 1
127 85 -1 1
126 85 -1 1
125 85 -1 1
124 85 -1 1
123 85 -1 1
122 85 -1 1
121 85 -1 1
120 85 -1 1
119 85 -1 1
118 85 -1 1
117 85 -1 1
116 85 -1 1
115 85 -1 1
114 85 -1 1
113 85 -1 1
112 85 -1 1
111 85 -1 1
110 85 -1 1
109 85 -1 1
108 85 -1 1
107 85 -1 1
106 85 -1 1
105 85 -1 1
104 85 -1 1
103 85 -1 1
102 85 -1 1
101 85 -1 1
158 84 -1 1
157 84 -1 1
156 84 -1 1
155 84 -1 1
154 84 -1 1
128 84 -1 1
127 84 -1 1
126 84 -1 1
125 84 -1 1
124 84 -1 1
123 84 -1 1
122 84 -1 1
121 84 -1 1
120 84 -1 1
119 84 -1 1
118 84 -1 1
117 84 -1 1
116 84 -1 1
115 84 -1 1
114 84 -1 1
113 84 -1 1
112 84 -1 1
111 84 -1 1
110 84 -1 1
109 84 -1 1
108 84 -1 1
107 84 -1 1
106 84 -1 1
105 84 -1 1
104 84 -1 1
103 84 -1 1
102 84 -1 1
158 83 -1 1
157 83 -1 1
156 83 -1 1
155 83 -1 1
154 83 -1 1
127 83 -1 1
126 83 -1 1
125 83 -1 1
124 83 -1 1
123 83 -1 1
122 83 -1 1
121 83 -1 1
120 83 -1 1
119 83 -1 1
118 83 -1 1
117 83 -1 1
116 83 -1 1
115 83 -1 1
114 83 -1 1
113 83 -1 1
112 83 -1 1
111 83 -1 1
110 83 -1 1
109 83 -1 1
108 83 -1 1
107 83 -1 1
106 83 -1 1
105 83 -1 1
104 83 -1 1
103 83 -1 1
102 83 -1 1
156 82 -1 1
125 82 -1 1
124 82 -1 1
123 82 -1 1
122 82 -1 1
121 82 -1 1
120 82 -1 1
119 82 -1 1
118 82 -1 1
117 82 -1 1
116 82 -1 1
115 82 -1 1
114 82 -1 1
113 82 -1 1
112 82 -1 1
111 82 -1 1
110 82 -1 1
109 82 -1 1
108 82 -1 1
107 82 -1 1
106 82 -1 1
105 82 -1 1
104 82 -1 1
124 81 -1 1
123 81 -1 1
122 81 -1 1
121 81 -1 1
120 81 -1 1
119 81 -1 1
118 81 -1 1
117 81 -1 1
116 81 -1 1
115 81 -1 1
114 81 -1 1
113 81 -1 1
112 81 -1 1
111 81 -1 1
110 81 -1 1
109 81 -1 1
108 81 -1 1
107 81 -1 1
122 80 -1 1
121 80 -1 1
120 80 -1 1
119 80 -1 1
118 80 -1 1
117 80 -1 1
116 80 -1 1
115 80 -1 1
114 80 -1 1
113 80 -1 1
112 80 -1 1
111 80 -1 1
