1068 256 256
104 178 -1 1
103 178 -1 1
102 178 -1 1
101 178 -1 1
111 177 -1 1
110 177 -1 1
109 177 -1 1
108 177 -1 1
107 177 -1 1
106 177 -1 1
105 177 -1 1
104 177 -1 1
103 177 -1 1
102 177 -1 1
101 177 -1 1
100 177 -1 1
109 176 -1 1
108 176 -1 1
107 176 -1 1
106 176 -1 1
105 176 -1 1
104 176 -1 1
103 176 -1 1
102 176 -1 1
101 176 -1 1
100 176 -1 1
99 176 -1 1
107 175 -1 1
106 175 -1 1
105 175 -1 1
104 175 -1 1
103 175 -1 1
102 175 -1 1
101 175 -1 1
100 175 -1 1
99 175 -1 1
98 175 -1 1
106 174 -1 1
105 174 -1 1
104 174 -1 1
103 174 -1 1
102 174 -1 1
101 174 -1 1
100 174 -1 1
99 174 -1 1
98 174 -1 1
97 174 -1 1
96 174 -1 1
105 173 -1 1
104 173 -1 1
103 173 -1 1
102 173 -1 1
101 173 -1 1
100 173 -1 1
99 173 -1 1
98 173 -1 1
97 173 -1 1
96 173 -1 1
95 173 -1 1
104 172 -1 1
103 172 -1 1
102 172 -1 1
101 172 -1 1
100 172 -1 1
99 172 -1 1
98 172 -1 1
97 172 -1 1
96 172 -1 1
95 172 -1 1
94 172 -1 1
93 172 -1 1
103 171 -1 1
102 171 -1 1
101 171 -1 1
100 171 -1 1
99 171 -1 1
98 171 -1 1
97 171 -1 1
96 171 -1 1
95 171 -1 1
94 171 -1 1
93 171 -1 1
102 170 -1 1
101 170 -1 1
100 170 -1 1
99 170 -1 1
98 170 -1 1
97 170 -1 1
96 170 -1 1
95 170 -1 1
94 170 -1 1
93 170 -1 1
92 170 -1 1
102 169 -1 1
101 169 -1 1
100 169 -1 1
99 169 -1 1
98 169 -1 1
97 169 -1 1
96 169 -1 1
95 169 -1 1
94 169 -1 1
93 169 -1 1
92 169 -1 1
103 168 -1 1
102 168 -1 1
101 168 -1 1
100 168 -1 1
99 168 -1 1
98 168 -1 1
97 168 -1 1
96 168 -1 1
95 168 -1 1
94 168 -1 1
93 168 -1 1
104 167 -1 1
103 167 -1 1
102 167 -1 1
101 167 -1 1
100 167 -1 1
99 167 -1 1
98 167 -1 1
97 167 -1 1
96 167 -1 1
95 167 -1 1
94 167 -1 1
93 167 -1 1
105 166 -1 1
104 166 -1 1
103 166 -1 1
102 166 -1 1
101 166 -1 1
100 166 -1 1
99 166 -1 1
98 166 -1 1
97 166 -1 1
96 166 -1 1
95 166 -1 1
106 165 -1 1
105 165 -1 1
104 165 -1 1
103 165 -1 1
102 165 -1 1
101 165 -1 1
100 165 -1 1
99 165 -1 1
98 165 -1 1
97 165 -1 1
96 165 -1 1
106 164 -1 1
105 164 -1 1
104 164 -1 1
103 164 -1 1
102 164 -1 1
101 164 -1 1
100 164 -1 1
99 164 -1 1
98 164 -1 1
107 163 -1 1
106 163 -1 1
105 163 -1 1
104 163 -1 1
103 163 -1 1
102 163 -1 1
101 163 -1 1
100 163 -1 1
99 163 -1 1
107 162 -1 1
106 162 -1 1
105 162 -1 1
104 162 -1 1
103 162 -1 1
102 162 -1 1
101 162 -1 1
100 162 -1 1
99 162 -1 1
107 161 -1 1
106 161 -1 1
105 161 -1 1
104 161 -1 1
103 161 -1 1
102 161 -1 1
101 161 -1 1
100 161 -1 1
99 161 -1 1
98 161 -1 1
106 160 -1 1
105 160 -1 1
104 160 -1 1
103 160 -1 1
102 160 -1 1
101 160 -1 1
100 160 -1 1
99 160 -1 1
98 160 -1 1
97 160 -1 1
106 159 -1 1
105 159 -1 1
104 159 -1 1
103 159 -1 1
102 159 -1 1
101 159 -1 1
100 159 -1 1
99 159 -1 1
98 159 -1 1
97 159 -1 1
96 159 -1 1
105 158 -1 1
104 158 -1 1
103 158 -1 1
102 158 -1 1
101 158 -1 1
100 158 -1 1
99 158 -1 1
98 158 -1 1
97 158 -1 1
96 158 -1 1
95 158 -1 1
103 157 -1 1
102 157 -1 1
101 157 -1 1
100 157 -1 1
99 157 -1 1
98 157 -1 1
97 157 -1 1
96 157 -1 1
95 157 -1 1
94 157 -1 1
102 156 -1 1
101 156 -1 1
100 156 -1 1
99 156 -1 1
98 156 -1 1
97 156 -1 1
96 156 -1 1
95 156 -1 1
94 156 -1 1
93 156 -1 1
101 155 -1 1
100 155 -1 1
99 155 -1 1
98 155 -1 1
97 155 -1 1
96 155 -1 1
95 155 -1 1
94 155 -1 1
93 155 -1 1
92 155 -1 1
100 154 -1 1
99 154 -1 1
98 154 -1 1
97 154 -1 1
96 154 -1 1
95 154 -1 1
94 154 -1 1
93 154 -1 1
92 154 -1 1
91 154 -1 1
99 153 -1 1
98 153 -1 1
97 153 -1 1
96 153 -1 1
95 153 -1 1
94 153 -1 1
93 153 -1 1
92 153 -1 1
91 153 -1 1
90 153 -1 1
98 152 -1 1
97 152 -1 1
96 152 -1 1
95 152 -1 1
94 152 -1 1
93 152 -1 1
92 152 -1 1
91 152 -1 1
90 152 -1 1
89 152 -1 1
88 152 -1 1
87 152 -1 1
86 152 -1 1
97 151 -1 1
96 151 -1 1
95 151 -1 1
94 151 -1 1
93 151 -1 1
92 151 -1 1
91 151 -1 1
90 151 -1 1
89 151 -1 1
88 151 -1 1
87 151 -1 1
86 151 -1 1
85 151 -1 1
84 151 -1 1
96 150 -1 1
95 150 -1 1
94 150 -1 1
93 150 -1 1
92 150 -1 1
91 150 -1 1
90 150 -1 1
89 150 -1 1
88 150 -1 1
87 150 -1 1
86 150 -1 1
85 150 -1 1
84 150 -1 1
83 150 -1 1
82 150 -1 1
81 150 -1 1
80 150 -1 1
79 150 -1 1
78 150 -1 1
77 150 -1 1
76 150 -1 1
95 149 -1 1
94 149 -1 1
93 149 -1 1
92 149 -1 1
91 149 -1 1
90 149 -1 1
89 149 -1 1
88 149 -1 1
87 149 -1 1
86 149 -1 1
85 149 -1 1
84 149 -1 1
83 149 -1 1
82 149 -1 1
81 149 -1 1
80 149 -1 1
79 149 -1 1
78 149 -1 1
77 149 -1 1
76 149 -1 1
75 149 -1 1
74 149 -1 1
94 148 -1 1
93 148 -1 1
92 148 -1 1
91 148 -1 1
90 148 -1 1
89 148 -1 1
88 148 -1 1
87 148 -1 1
86 148 -1 1
85 148 -1 1
84 148 -1 1
83 148 -1 1
82 148 -1 1
81 148 -1 1
80 148 -1 1
79 148 -1 1
78 148 -1 1
77 148 -1 1
76 148 -1 1
75 148 -1 1
74 148 -1 1
93 147 -1 1
92 147 -1 1
91 147 -1 1
90 147 -1 1
89 147 -1 1
88 147 -1 1
87 147 -1 1
86 147 -1 1
85 147 -1 1
84 147 -1 1
83 147 -1 1
82 147 -1 1
81 147 -1 1
80 147 -1 1
79 147 -1 1
78 147 -1 1
77 147 -1 1
76 147 -1 1
75 147 -1 1
74 147 -1 1
73 147 -1 1
91 146 -1 1
90 146 -1 1
89 146 -1 1
88 146 -1 1
87 146 -1 1
86 146 -1 1
85 146 -1 1
84 146 -1 1
83 146 -1 1
82 146 -1 1
81 146 -1 1
80 146 -1 1
79 146 -1 1
78 146 -1 1
77 146 -1 1
76 146 -1 1
75 146 -1 1
74 146 -1 1
86 145 -1 1
85 145 -1 1
84 145 -1 1
83 145 -1 1
82 145 -1 1
81 145 -1 1
80 145 -1 1
79 145 -1 1
78 145 -1 1
77 145 -1 1
76 145 -1 1
75 145 -1 1
74 145 -1 1
84 144 -1 1
83 144 -1 1
82 144 -1 1
81 144 -1 1
80 144 -1 1
79 144 -1 1
78 144 -1 1
77 144 -1 1
76 144 -1 1
110 141 -1 1
109 141 -1 1
108 141 -1 1
107 141 -1 1
106 141 -1 1
105 141 -1 1
104 141 -1 1
103 141 -1 1
102 141 -1 1
112 140 -1 1
111 140 -1 1
110 140 -1 1
109 140 -1 1
108 140 -1 1
107 140 -1 1
106 140 -1 1
105 140 -1 1
104 140 -1 1
103 140 -1 1
102 140 -1 1
101 140 -1 1
100 140 -1 1
99 140 -1 1
113 139 -1 1
112 139 -1 1
111 139 -1 1
110 139 -1 1
109 139 -1 1
108 139 -1 1
107 139 -1 1
106 139 -1 1
105 139 -1 1
104 139 -1 1
103 139 -1 1
102 139 -1 1
101 139 -1 1
100 139 -1 1
99 139 -1 1
98 139 -1 1
97 139 -1 1
113 138 -1 1
112 138 -1 1
111 138 -1 1
110 138 -1 1
109 138 -1 1
108 138 -1 1
107 138 -1 1
106 138 -1 1
105 138 -1 1
104 138 -1 1
103 138 -1 1
102 138 -1 1
101 138 -1 1
100 138 -1 1
99 138 -1 1
98 138 -1 1
97 138 -1 1
96 138 -1 1
95 138 -1 1
94 138 -1 1
93 138 -1 1
114 137 -1 1
113 137 -1 1
112 137 -1 1
111 137 -1 1
110 137 -1 1
109 137 -1 1
108 137 -1 1
107 137 -1 1
106 137 -1 1
105 137 -1 1
104 137 -1 1
103 137 -1 1
102 137 -1 1
101 137 -1 1
100 137 -1 1
99 137 -1 1
98 137 -1 1
97 137 -1 1
96 137 -1 1
95 137 -1 1
94 137 -1 1
93 137 -1 1
92 137 -1 1
91 137 -1 1
113 136 -1 1
112 136 -1 1
111 136 -1 1
110 136 -1 1
109 136 -1 1
108 136 -1 1
107 136 -1 1
106 136 -1 1
105 136 -1 1
104 136 -1 1
103 136 -1 1
102 136 -1 1
101 136 -1 1
100 136 -1 1
99 136 -1 1
98 136 -1 1
97 136 -1 1
96 136 -1 1
95 136 -1 1
94 136 -1 1
93 136 -1 1
92 136 -1 1
91 136 -1 1
90 136 -1 1
114 135 -1 1
113 135 -1 1
112 135 -1 1
111 135 -1 1
110 135 -1 1
109 135 -1 1
108 135 -1 1
107 135 -1 1
106 135 -1 1
105 135 -1 1
104 135 -1 1
103 135 -1 1
102 135 -1 1
101 135 -1 1
100 135 -1 1
99 135 -1 1
98 135 -1 1
97 135 -1 1
96 135 -1 1
95 135 -1 1
94 135 -1 1
93 135 -1 1
92 135 -1 1
91 135 -1 1
90 135 -1 1
114 134 -1 1
113 134 -1 1
112 134 -1 1
111 134 -1 1
110 134 -1 1
109 134 -1 1
108 134 -1 1
102 134 -1 1
101 134 -1 1
100 134 -1 1
99 134 -1 1
98 134 -1 1
97 134 -1 1
96 134 -1 1
95 134 -1 1
94 134 -1 1
93 134 -1 1
92 134 -1 1
91 134 -1 1
90 134 -1 1
89 134 -1 1
114 133 -1 1
113 133 -1 1
112 133 -1 1
111 133 -1 1
110 133 -1 1
109 133 -1 1
108 133 -1 1
101 133 -1 1
100 133 -1 1
99 133 -1 1
98 133 -1 1
97 133 -1 1
96 133 -1 1
95 133 -1 1
94 133 -1 1
93 133 -1 1
92 133 -1 1
91 133 -1 1
90 133 -1 1
114 132 -1 1
113 132 -1 1
112 132 -1 1
111 132 -1 1
110 132 -1 1
109 132 -1 1
108 132 -1 1
99 132 -1 1
98 132 -1 1
97 132 -1 1
96 132 -1 1
95 132 -1 1
94 132 -1 1
93 132 -1 1
92 132 -1 1
91 132 -1 1
90 132 -1 1
114 131 -1 1
113 131 -1 1
112 131 -1 1
111 131 -1 1
110 131 -1 1
109 131 -1 1
108 131 -1 1
93 131 -1 1
92 131 -1 1
114 130 -1 1
113 130 -1 1
112 130 -1 1
111 130 -1 1
110 130 -1 1
109 130 -1 1
108 130 -1 1
114 129 -1 1
113 129 -1 1
112 129 -1 1
111 129 -1 1
110 129 -1 1
109 129 -1 1
108 129 -1 1
114 128 -1 1
113 128 -1 1
112 128 -1 1
111 128 -1 1
110 128 -1 1
109 128 -1 1
108 128 -1 1
107 128 -1 1
113 127 -1 1
112 127 -1 1
111 127 -1 1
110 127 -1 1
109 127 -1 1
108 127 -1 1
107 127 -1 1
106 127 -1 1
113 126 -1 1
112 126 -1 1
111 126 -1 1
110 126 -1 1
109 126 -1 1
108 126 -1 1
107 126 -1 1
106 126 -1 1
105 126 -1 1
112 125 -1 1
111 125 -1 1
110 125 -1 1
109 125 -1 1
108 125 -1 1
107 125 -1 1
106 125 -1 1
105 125 -1 1
112 124 -1 1
111 124 -1 1
110 124 -1 1
109 124 -1 1
108 124 -1 1
107 124 -1 1
106 124 -1 1
105 124 -1 1
104 124 -1 1
111 123 -1 1
110 123 -1 1
109 123 -1 1
108 123 -1 1
107 123 -1 1
106 123 -1 1
105 123 -1 1
104 123 -1 1
110 122 -1 1
109 122 -1 1
108 122 -1 1
107 122 -1 1
106 122 -1 1
105 122 -1 1
104 122 -1 1
103 122 -1 1
110 121 -1 1
109 121 -1 1
108 121 -1 1
107 121 -1 1
106 121 -1 1
105 121 -1 1
104 121 -1 1
103 121 -1 1
109 120 -1 1
108 120 -1 1
107 120 -1 1
106 120 -1 1
105 120 -1 1
104 120 -1 1
103 120 -1 1
102 120 -1 1
109 119 -1 1
108 119 -1 1
107 119 -1 1
106 119 -1 1
105 119 -1 1
104 119 -1 1
103 119 -1 1
102 119 -1 1
101 119 -1 1
108 118 -1 1
107 118 -1 1
106 118 -1 1
105 118 -1 1
104 118 -1 1
103 118 -1 1
102 118 -1 1
101 118 -1 1
107 117 -1 1
106 117 -1 1
105 117 -1 1
104 117 -1 1
103 117 -1 1
102 117 -1 1
101 117 -1 1
100 117 -1 1
107 116 -1 1
106 116 -1 1
105 116 -1 1
104 116 -1 1
103 116 -1 1
102 116 -1 1
101 116 -1 1
100 116 -1 1
99 116 -1 1
106 115 -1 1
105 115 -1 1
104 115 -1 1
103 115 -1 1
102 115 -1 1
101 115 -1 1
100 115 -1 1
99 115 -1 1
98 115 -1 1
97 115 -1 1
96 115 -1 1
95 115 -1 1
94 115 -1 1
105 114 -1 1
104 114 -1 1
103 114 -1 1
102 114 -1 1
101 114 -1 1
100 114 -1 1
99 114 -1 1
98 114 -1 1
97 114 -1 1
96 114 -1 1
95 114 -1 1
94 114 -1 1
93 114 -1 1
92 114 -1 1
90 114 -1 1
89 114 -1 1
105 113 -1 1
104 113 -1 1
103 113 -1 1
102 113 -1 1
101 113 -1 1
100 113 -1 1
99 113 -1 1
98 113 -1 1
97 113 -1 1
96 113 -1 1
95 113 -1 1
94 113 -1 1
93 113 -1 1
92 113 -1 1
91 113 -1 1
90 113 -1 1
89 113 -1 1
88 113 -1 1
87 113 -1 1
86 113 -1 1
104 112 -1 1
103 112 -1 1
102 112 -1 1
101 112 -1 1
100 112 -1 1
99 112 -1 1
98 112 -1 1
97 112 -1 1
96 112 -1 1
95 112 -1 1
94 112 -1 1
93 112 -1 1
92 112 -1 1
91 112 -1 1
90 112 -1 1
89 112 -1 1
88 112 -1 1
87 112 -1 1
86 112 -1 1
85 112 -1 1
84 112 -1 1
103 111 -1 1
102 111 -1 1
101 111 -1 1
100 111 -1 1
99 111 -1 1
98 111 -1 1
97 111 -1 1
96 111 -1 1
95 111 -1 1
94 111 -1 1
93 111 -1 1
92 111 -1 1
91 111 -1 1
90 111 -1 1
89 111 -1 1
88 111 -1 1
87 111 -1 1
86 111 -1 1
85 111 -1 1
84 111 -1 1
102 110 -1 1
101 110 -1 1
100 110 -1 1
99 110 -1 1
98 110 -1 1
97 110 -1 1
96 110 -1 1
95 110 -1 1
94 110 -1 1
93 110 -1 1
92 110 -1 1
91 110 -1 1
90 110 -1 1
89 110 -1 1
88 110 -1 1
87 110 -1 1
86 110 -1 1
85 110 -1 1
84 110 -1 1
83 110 -1 1
100 109 -1 1
99 109 -1 1
98 109 -1 1
97 109 -1 1
96 109 -1 1
95 109 -1 1
94 109 -1 1
93 109 -1 1
92 109 -1 1
91 109 -1 1
90 109 -1 1
89 109 -1 1
88 109 -1 1
87 109 -1 1
86 109 -1 1
85 109 -1 1
84 109 -1 1
94 108 -1 1
93 108 -1 1
92 108 -1 1
91 108 -1 1
90 108 -1 1
89 108 -1 1
88 108 -1 1
87 108 -1 1
86 108 -1 1
85 108 -1 1
84 108 -1 1
89 107 -1 1
88 107 -1 1
87 107 -1 1
86 107 -1 1
