313 256 256
172 116 -1 1
171 116 -1 1
170 116 -1 1
169 116 -1 1
174 115 -1 1
173 115 -1 1
172 115 -1 1
171 115 -1 1
170 115 -1 1
169 115 -1 1
168 115 -1 1
174 114 -1 1
173 114 -1 1
172 114 -1 1
171 114 -1 1
170 114 -1 1
169 114 -1 1
168 114 -1 1
174 113 -1 1
173 113 -1 1
172 113 -1 1
171 113 -1 1
170 113 -1 1
169 113 -1 1
168 113 -1 1
174 112 -1 1
173 112 -1 1
172 112 -1 1
171 112 -1 1
170 112 -1 1
169 112 -1 1
168 112 -1 1
167 112 -1 1
173 111 -1 1
172 111 -1 1
171 111 -1 1
170 111 -1 1
169 111 -1 1
168 111 -1 1
167 111 -1 1
166 111 -1 1
173 110 -1 1
172 110 -1 1
171 110 -1 1
170 110 -1 1
169 110 -1 1
168 110 -1 1
167 110 -1 1
166 110 -1 1
165 110 -1 1
164 110 -1 1
172 109 -1 1
171 109 -1 1
170 109 -1 1
169 109 -1 1
168 109 -1 1
167 109 -1 1
166 109 -1 1
165 109 -1 1
164 109 -1 1
172 108 -1 1
171 108 -1 1
170 108 -1 1
169 108 -1 1
168 108 -1 1
167 108 -1 1
166 108 -1 1
165 108 -1 1
164 108 -1 1
163 108 -1 1
171 107 -1 1
170 107 -1 1
169 107 -1 1
168 107 -1 1
167 107 -1 1
166 107 -1 1
165 107 -1 1
164 107 -1 1
163 107 -1 1
170 106 -1 1
169 106 -1 1
168 106 -1 1
167 106 -1 1
166 106 -1 1
165 106 -1 1
164 106 -1 1
169 105 -1 1
168 105 -1 1
167 105 -1 1
166 105 -1 1
165 105 -1 1
164 105 -1 1
167 104 -1 1
166 104 -1 1
