544 256 256
144 119 -1 1
143 119 -1 1
142 119 -1 1
141 119 -1 1
127 119 -1 1
126 119 -1 1
125 119 -1 1
124 119 -1 1
123 119 -1 1
122 119 -1 1
121 119 -1 1
148 118 -1 1
147 118 -1 1
146 118 -1 1
145 118 -1 1
144 118 -1 1
143 118 -1 1
142 118 -1 1
141 118 -1 1
140 118 -1 1
139 118 -1 1
138 118 -1 1
127 118 -1 1
126 118 -1 1
125 118 -1 1
124 118 -1 1
123 118 -1 1
122 118 -1 1
121 118 -1 1
147 117 -1 1
146 117 -1 1
145 117 -1 1
144 117 -1 1
143 117 -1 1
142 117 -1 1
141 117 -1 1
140 117 -1 1
139 117 -1 1
138 117 -1 1
137 117 -1 1
136 117 -1 1
128 117 -1 1
127 117 -1 1
126 117 -1 1
125 117 -1 1
124 117 -1 1
123 117 -1 1
122 117 -1 1
121 117 -1 1
147 116 -1 1
146 116 -1 1
145 116 -1 1
144 116 -1 1
143 116 -1 1
142 116 -1 1
141 116 -1 1
140 116 -1 1
139 116 -1 1
138 116 -1 1
137 116 -1 1
136 116 -1 1
135 116 -1 1
129 116 -1 1
128 116 -1 1
127 116 -1 1
126 116 -1 1
125 116 -1 1
124 116 -1 1
123 116 -1 1
122 116 -1 1
121 116 -1 1
146 115 -1 1
145 115 -1 1
144 115 -1 1
143 115 -1 1
142 115 -1 1
141 115 -1 1
140 115 -1 1
139 115 -1 1
138 115 -1 1
137 115 -1 1
136 115 -1 1
135 115 -1 1
134 115 -1 1
133 115 -1 1
130 115 -1 1
129 115 -1 1
128 115 -1 1
127 115 -1 1
126 115 -1 1
125 115 -1 1
124 115 -1 1
123 115 -1 1
122 115 -1 1
145 114 -1 1
144 114 -1 1
143 114 -1 1
142 114 -1 1
141 114 -1 1
140 114 -1 1
139 114 -1 1
138 114 -1 1
137 114 -1 1
136 114 -1 1
135 114 -1 1
134 114 -1 1
133 114 -1 1
132 114 -1 1
131 114 -1 1
130 114 -1 1
129 114 -1 1
128 114 -1 1
127 114 -1 1
126 114 -1 1
125 114 -1 1
124 114 -1 1
123 114 -1 1
122 114 -1 1
143 113 -1 1
142 113 -1 1
141 113 -1 1
140 113 -1 1
139 113 -1 1
138 113 -1 1
137 113 -1 1
136 113 -1 1
135 113 -1 1
134 113 -1 1
133 113 -1 1
132 113 -1 1
131 113 -1 1
130 113 -1 1
129 113 -1 1
128 113 -1 1
127 113 -1 1
126 113 -1 1
125 113 -1 1
124 113 -1 1
123 113 -1 1
141 112 -1 1
140 112 -1 1
139 112 -1 1
138 112 -1 1
137 112 -1 1
136 112 -1 1
135 112 -1 1
134 112 -1 1
133 112 -1 1
132 112 -1 1
131 112 -1 1
130 112 -1 1
129 112 -1 1
128 112 -1 1
127 112 -1 1
126 112 -1 1
125 112 -1 1
124 112 -1 1
139 111 -1 1
138 111 -1 1
137 111 -1 1
136 111 -1 1
135 111 -1 1
134 111 -1 1
133 111 -1 1
132 111 -1 1
131 111 -1 1
130 111 -1 1
129 111 -1 1
128 111 -1 1
127 111 -1 1
126 111 -1 1
125 111 -1 1
137 110 -1 1
136 110 -1 1
135 110 -1 1
134 110 -1 1
133 110 -1 1
132 110 -1 1
131 110 -1 1
130 110 -1 1
129 110 -1 1
128 110 -1 1
127 110 -1 1
126 110 -1 1
136 109 -1 1
135 109 -1 1
134 109 -1 1
133 109 -1 1
132 109 -1 1
131 109 -1 1
130 109 -1 1
129 109 -1 1
128 109 -1 1
127 109 -1 1
134 108 -1 1
133 108 -1 1
132 108 -1 1
131 108 -1 1
130 108 -1 1
129 108 -1 1
