7805 512 512
47 280 -1 0
46 280 -1 0
45 280 -1 0
44 280 -1 0
43 280 -1 0
42 280 -1 0
41 280 -1 0
40 280 -1 0
490 279 -1 0
489 279 -1 0
488 279 -1 0
487 279 -1 0
486 279 -1 0
485 279 -1 0
484 279 -1 0
483 279 -1 0
482 279 -1 0
481 279 -1 0
480 279 -1 0
50 279 -1 0
49 279 -1 0
48 279 -1 0
47 279 -1 0
46 279 -1 0
45 279 -1 0
44 279 -1 0
43 279 -1 0
42 279 -1 0
41 279 -1 0
40 279 -1 0
490 278 -1 0
489 278 -1 0
488 278 -1 0
487 278 -1 0
486 278 -1 0
485 278 -1 0
484 278 -1 0
483 278 -1 0
482 278 -1 0
481 278 -1 0
480 278 -1 0
50 278 -1 0
49 278 -1 0
48 278 -1 0
47 278 -1 0
46 278 -1 0
45 278 -1 0
44 278 -1 0
43 278 -1 0
42 278 -1 0
41 278 -1 0
40 278 -1 0
490 277 -1 0
489 277 -1 0
488 277 -1 0
487 277 -1 0
486 277 -1 0
485 277 -1 0
484 277 -1 0
483 277 -1 0
482 277 -1 0
481 277 -1 0
480 277 -1 0
50 277 -1 0
49 277 -1 0
48 277 -1 0
47 277 -1 0
46 277 -1 0
45 277 -1 0
44 277 -1 0
43 277 -1 0
42 277 -1 0
41 277 -1 0
40 277 -1 0
490 276 -1 0
489 276 -1 0
488 276 -1 0
487 276 -1 0
486 276 -1 0
485 276 -1 0
484 276 -1 0
483 276 -1 0
482 276 -1 0
481 276 -1 0
480 276 -1 0
50 276 -1 0
49 276 -1 0
48 276 -1 0
47 276 -1 0
46 276 -1 0
45 276 -1 0
44 276 -1 0
43 276 -1 0
42 276 -1 0
41 276 -1 0
40 276 -1 0
490 275 -1 0
489 275 -1 0
488 275 -1 0
487 275 -1 0
486 275 -1 0
485 275 -1 0
484 275 -1 0
483 275 -1 0
482 275 -1 0
481 275 -1 0
480 275 -1 0
50 275 -1 0
49 275 -1 0
48 275 -1 0
47 275 -1 0
46 275 -1 0
45 275 -1 0
44 275 -1 0
43 275 -1 0
42 275 -1 0
41 275 -1 0
40 275 -1 0
490 274 -1 0
489 274 -1 0
488 274 -1 0
487 274 -1 0
486 274 -1 0
485 274 -1 0
484 274 -1 0
483 274 -1 0
482 274 -1 0
481 274 -1 0
480 274 -1 0
50 274 -1 0
49 274 -1 0
48 274 -1 0
47 274 -1 0
46 274 -1 0
45 274 -1 0
44 274 -1 0
43 274 -1 0
42 274 -1 0
41 274 -1 0
40 274 -1 0
490 273 -1 0
489 273 -1 0
488 273 -1 0
487 273 -1 0
486 273 -1 0
485 273 -1 0
484 273 -1 0
483 273 -1 0
482 273 -1 0
481 273 -1 0
480 273 -1 0
50 273 -1 0
49 273 -1 0
48 273 -1 0
47 273 -1 0
46 273 -1 0
45 273 -1 0
44 273 -1 0
43 273 -1 0
42 273 -1 0
41 273 -1 0
40 273 -1 0
490 272 -1 0
489 272 -1 0
488 272 -1 0
487 272 -1 0
486 272 -1 0
485 272 -1 0
484 272 -1 0
483 272 -1 0
482 272 -1 0
481 272 -1 0
480 272 -1 0
50 272 -1 0
49 272 -1 0
48 272 -1 0
47 272 -1 0
46 272 -1 0
45 272 -1 0
44 272 -1 0
43 272 -1 0
42 272 -1 0
41 272 -1 0
40 272 -1 0
491 271 -1 0
490 271 -1 0
489 271 -1 0
488 271 -1 0
487 271 -1 0
486 271 -1 0
485 271 -1 0
484 271 -1 0
483 271 -1 0
482 271 -1 0
481 271 -1 0
50 271 -1 0
49 271 -1 0
48 271 -1 0
47 271 -1 0
46 271 -1 0
45 271 -1 0
44 271 -1 0
43 271 -1 0
42 271 -1 0
41 271 -1 0
40 271 -1 0
491 270 -1 0
490 270 -1 0
489 270 -1 0
488 270 -1 0
487 270 -1 0
486 270 -1 0
485 270 -1 0
484 270 -1 0
483 270 -1 0
482 270 -1 0
481 270 -1 0
50 270 -1 0
49 270 -1 0
48 270 -1 0
47 270 -1 0
46 270 -1 0
45 270 -1 0
44 270 -1 0
43 270 -1 0
42 270 -1 0
41 270 -1 0
40 270 -1 0
491 269 -1 0
490 269 -1 0
489 269 -1 0
488 269 -1 0
487 269 -1 0
486 269 -1 0
485 269 -1 0
484 269 -1 0
483 269 -1 0
482 269 -1 0
481 269 -1 0
50 269 -1 0
49 269 -1 0
48 269 -1 0
47 269 -1 0
46 269 -1 0
45 269 -1 0
44 269 -1 0
43 269 -1 0
42 269 -1 0
41 269 -1 0
40 269 -1 0
491 268 -1 0
490 268 -1 0
489 268 -1 0
488 268 -1 0
487 268 -1 0
486 268 -1 0
485 268 -1 0
484 268 -1 0
483 268 -1 0
482 268 -1 0
481 268 -1 0
50 268 -1 0
49 268 -1 0
48 268 -1 0
47 268 -1 0
46 268 -1 0
45 268 -1 0
44 268 -1 0
43 268 -1 0
42 268 -1 0
41 268 -1 0
40 268 -1 0
491 267 -1 0
490 267 -1 0
489 267 -1 0
488 267 -1 0
487 267 -1 0
486 267 -1 0
485 267 -1 0
484 267 -1 0
483 267 -1 0
482 267 -1 0
481 267 -1 0
50 267 -1 0
49 267 -1 0
48 267 -1 0
47 267 -1 0
46 267 -1 0
45 267 -1 0
44 267 -1 0
43 267 -1 0
42 267 -1 0
41 267 -1 0
40 267 -1 0
491 266 -1 0
490 266 -1 0
489 266 -1 0
488 266 -1 0
487 266 -1 0
486 266 -1 0
485 266 -1 0
484 266 -1 0
483 266 -1 0
482 266 -1 0
481 266 -1 0
50 266 -1 0
49 266 -1 0
48 266 -1 0
47 266 -1 0
46 266 -1 0
45 266 -1 0
44 266 -1 0
43 266 -1 0
42 266 -1 0
41 266 -1 0
40 266 -1 0
491 265 -1 0
490 265 -1 0
489 265 -1 0
488 265 -1 0
487 265 -1 0
486 265 -1 0
485 265 -1 0
484 265 -1 0
483 265 -1 0
482 265 -1 0
481 265 -1 0
50 265 -1 0
49 265 -1 0
48 265 -1 0
47 265 -1 0
46 265 -1 0
45 265 -1 0
44 265 -1 0
43 265 -1 0
42 265 -1 0
41 265 -1 0
40 265 -1 0
491 264 -1 0
490 264 -1 0
489 264 -1 0
488 264 -1 0
487 264 -1 0
486 264 -1 0
485 264 -1 0
484 264 -1 0
483 264 -1 0
