4709 481 321
65 128 7 0
66 128 7 0
67 128 7 0
68 128 7 0
69 128 7 0
70 128 7 0
71 128 7 0
312 65 9 0
313 65 9 0
258 112 4 1
314 65 9 0
259 112 4 1
315 65 9 0
260 112 4 1
261 112 4 1
262 112 4 1
263 112 4 1
264 112 4 1
292 237 12 0
293 237 12 0
294 237 12 0
295 237 12 0
217 34 8 0
296 237 12 0
218 34 8 0
297 237 12 0
241 284 12 0
219 34 8 0
298 237 12 0
242 284 12 0
220 34 8 0
299 237 12 0
243 284 12 0
221 34 8 0
300 237 12 0
244 284 12 0
222 34 8 0
301 237 12 0
245 284 12 0
223 34 8 0
302 237 12 0
246 284 12 0
224 34 8 0
303 237 12 0
225 34 8 0
304 237 12 0
226 34 8 0
305 237 12 0
227 34 8 0
306 237 12 0
307 237 12 0
308 237 12 0
309 237 12 0
310 237 12 0
311 237 12 0
312 237 12 0
313 237 12 0
314 237 12 0
315 237 12 0
316 237 12 0
317 237 12 0
318 237 12 0
319 237 12 0
320 237 12 0
321 237 12 0
322 237 12 0
323 237 12 0
324 237 12 0
325 237 12 0
89 175 2 1
90 175 2 1
91 175 2 1
92 175 2 1
93 175 2 1
94 175 2 1
95 175 2 1
210 81 3 1
211 81 3 1
212 81 3 1
213 81 3 1
214 81 3 1
215 81 3 1
216 81 3 1
217 81 3 1
218 81 3 1
219 81 3 1
220 81 3 1
221 81 3 1
222 81 3 1
223 81 3 1
224 81 3 1
225 81 3 1
226 81 3 1
227 81 3 1
228 81 3 1
229 81 3 1
230 81 3 1
231 81 3 1
232 81 3 1
233 81 3 1
234 81 3 1
235 81 3 1
236 81 3 1
237 81 3 1
238 81 3 1
304 34 9 0
305 34 9 0
306 34 9 0
307 34 9 0
308 34 9 0
309 34 9 0
310 34 9 0
82 97 7 0
83 97 7 0
84 97 7 0
85 97 7 0
86 97 7 0
87 97 7 0
88 97 7 0
89 97 7 0
158 175 14 0
281 206 6 1
282 206 6 1
283 206 6 1
49 269 11 0
284 206 6 1
50 269 11 0
285 206 6 1
51 269 11 0
286 206 6 1
52 269 11 0
287 206 6 1
53 269 11 0
54 269 11 0
55 269 11 0
56 269 11 0
57 269 11 0
53 144 7 0
54 144 7 0
55 144 7 0
56 144 7 0
57 144 7 0
58 144 7 0
59 144 7 0
323 206 12 0
324 206 12 0
325 206 12 0
326 206 12 0
327 206 12 0
328 206 12 0
329 206 12 0
276 253 12 0
265 128 4 1
277 253 12 0
266 128 4 1
278 253 12 0
267 128 4 1
279 253 12 0
268 128 4 1
280 253 12 0
269 128 4 1
281 253 12 0
270 128 4 1
282 253 12 0
271 128 4 1
283 253 12 0
107 144 2 1
108 144 2 1
109 144 2 1
110 144 2 1
111 144 2 1
112 144 2 1
113 144 2 1
114 144 2 1
115 144 2 1
116 144 2 1
117 144 2 1
118 144 2 1
186 222 5 1
119 144 2 1
187 222 5 1
120 144 2 1
188 222 5 1
121 144 2 1
189 222 5 1
122 144 2 1
190 222 5 1
123 144 2 1
191 222 5 1
124 144 2 1
192 222 5 1
125 144 2 1
193 222 5 1
126 144 2 1
127 144 2 1
128 144 2 1
129 144 2 1
130 144 2 1
86 191 2 1
87 191 2 1
88 191 2 1
89 191 2 1
34 238 11 0
90 191 2 1
35 238 11 0
91 191 2 1
36 238 11 0
92 191 2 1
37 238 11 0
38 238 11 0
39 238 11 0
40 238 11 0
108 66 7 0
306 50 9 0
72 113 7 0
251 97 4 1
307 50 9 0
73 113 7 0
252 97 4 1
308 50 9 0
74 113 7 0
253 97 4 1
309 50 9 0
75 113 7 0
254 97 4 1
310 50 9 0
76 113 7 0
255 97 4 1
311 50 9 0
77 113 7 0
256 97 4 1
312 50 9 0
78 113 7 0
257 97 4 1
45 160 7 0
46 160 7 0
47 160 7 0
48 160 7 0
49 160 7 0
255 269 12 0
256 269 12 0
257 269 12 0
258 269 12 0
259 269 12 0
260 269 12 0
261 269 12 0
262 269 12 0
263 269 12 0
264 269 12 0
265 269 12 0
266 269 12 0
323 222 12 0
324 222 12 0
325 222 12 0
91 285 13 0
326 222 12 0
92 285 13 0
327 222 12 0
93 285 13 0
328 222 12 0
94 285 13 0
329 222 12 0
95 285 13 0
96 285 13 0
97 285 13 0
98 285 13 0
99 285 13 0
100 285 13 0
101 285 13 0
95 160 2 1
96 160 2 1
97 160 2 1
332 97 10 0
98 160 2 1
333 97 10 0
99 160 2 1
334 97 10 0
100 160 2 1
335 97 10 0
101 160 2 1
336 97 10 0
337 97 10 0
338 97 10 0
339 97 10 0
340 97 10 0
341 97 10 0
342 97 10 0
343 97 10 0
344 97 10 0
345 97 10 0
346 97 10 0
347 97 10 0
348 97 10 0
250 66 3 1
251 66 3 1
252 66 3 1
253 66 3 1
254 66 3 1
255 66 3 1
256 66 3 1
257 66 3 1
42 254 11 0
43 254 11 0
44 254 11 0
45 254 11 0
46 254 11 0
47 254 11 0
48 254 11 0
94 82 7 0
95 82 7 0
96 82 7 0
97 82 7 0
98 82 7 0
99 82 7 0
100 82 7 0
101 82 7 0
63 129 7 0
64 129 7 0
65 129 7 0
66 129 7 0
67 129 7 0
68 129 7 0
69 129 7 0
70 129 7 0
258 113 4 1
259 113 4 1
260 113 4 1
261 113 4 1
262 113 4 1
263 113 4 1
264 113 4 1
291 238 12 0
292 238 12 0
293 238 12 0
294 238 12 0
295 238 12 0
296 238 12 0
297 238 12 0
298 238 12 0
299 238 12 0
243 285 12 0
300 238 12 0
244 285 12 0
301 238 12 0
306 238 12 0
307 238 12 0
308 238 12 0
309 238 12 0
310 238 12 0
311 238 12 0
312 238 12 0
313 238 12 0
314 238 12 0
315 238 12 0
316 238 12 0
317 238 12 0
318 238 12 0
319 238 12 0
320 238 12 0
321 238 12 0
322 238 12 0
323 238 12 0
324 238 12 0
325 238 12 0
89 176 2 1
90 176 2 1
91 176 2 1
92 176 2 1
93 176 2 1
94 176 2 1
95 176 2 1
212 82 3 1
213 82 3 1
214 82 3 1
215 82 3 1
216 82 3 1
217 82 3 1
218 82 3 1
219 82 3 1
220 82 3 1
221 82 3 1
222 82 3 1
223 82 3 1
224 82 3 1
225 82 3 1
226 82 3 1
227 82 3 1
228 82 3 1
229 82 3 1
230 82 3 1
231 82 3 1
232 82 3 1
233 82 3 1
234 82 3 1
235 82 3 1
236 82 3 1
304 35 9 0
305 35 9 0
306 35 9 0
307 35 9 0
308 35 9 0
309 35 9 0
310 35 9 0
81 98 7 0
82 98 7 0
83 98 7 0
84 98 7 0
85 98 7 0
86 98 7 0
87 98 7 0
88 98 7 0
281 207 6 1
282 207 6 1
283 207 6 1
49 270 11 0
284 207 6 1
50 270 11 0
285 207 6 1
51 270 11 0
286 207 6 1
52 270 11 0
287 207 6 1
53 270 11 0
54 270 11 0
55 270 11 0
56 270 11 0
57 270 11 0
52 145 7 0
53 145 7 0
54 145 7 0
55 145 7 0
56 145 7 0
57 145 7 0
58 145 7 0
59 145 7 0
323 207 12 0
324 207 12 0
325 207 12 0
326 207 12 0
327 207 12 0
328 207 12 0
329 207 12 0
275 254 12 0
276 254 12 0
265 129 4 1
277 254 12 0
266 129 4 1
278 254 12 0
267 129 4 1
279 254 12 0
268 129 4 1
280 254 12 0
269 129 4 1
281 254 12 0
270 129 4 1
282 254 12 0
271 129 4 1
105 145 2 1
106 145 2 1
107 145 2 1
108 145 2 1
109 145 2 1
110 145 2 1
111 145 2 1
112 145 2 1
113 145 2 1
114 145 2 1
115 145 2 1
116 145 2 1
117 145 2 1
118 145 2 1
119 145 2 1
187 223 5 1
120 145 2 1
188 223 5 1
121 145 2 1
189 223 5 1
122 145 2 1
190 223 5 1
123 145 2 1
191 223 5 1
124 145 2 1
192 223 5 1
125 145 2 1
193 223 5 1
126 145 2 1
194 223 5 1
127 145 2 1
128 145 2 1
86 192 2 1
87 192 2 1
88 192 2 1
89 192 2 1
34 239 11 0
90 192 2 1
35 239 11 0
91 192 2 1
36 239 11 0
92 192 2 1
37 239 11 0
38 239 11 0
39 239 11 0
40 239 11 0
106 67 7 0
107 67 7 0
108 67 7 0
109 67 7 0
110 67 7 0
72 114 7 0
251 98 4 1
307 51 9 0
73 114 7 0
252 98 4 1
308 51 9 0
74 114 7 0
253 98 4 1
309 51 9 0
75 114 7 0
254 98 4 1
310 51 9 0
76 114 7 0
255 98 4 1
311 51 9 0
77 114 7 0
256 98 4 1
312 51 9 0
78 114 7 0
257 98 4 1
313 51 9 0
258 98 4 1
47 161 7 0
253 270 12 0
254 270 12 0
255 270 12 0
256 270 12 0
257 270 12 0
258 270 12 0
259 270 12 0
260 270 12 0
261 270 12 0
262 270 12 0
263 270 12 0
264 270 12 0
265 270 12 0
323 223 12 0
324 223 12 0
90 286 13 0
325 223 12 0
247 20 8 0
91 286 13 0
326 223 12 0
248 20 8 0
92 286 13 0
327 223 12 0
249 20 8 0
93 286 13 0
328 223 12 0
94 286 13 0
329 223 12 0
95 286 13 0
96 286 13 0
97 286 13 0
98 286 13 0
99 286 13 0
100 286 13 0
101 286 13 0
102 286 13 0
103 286 13 0
94 161 2 1
95 161 2 1
330 98 10 0
96 161 2 1
331 98 10 0
97 161 2 1
332 98 10 0
98 161 2 1
333 98 10 0
99 161 2 1
334 98 10 0
100 161 2 1
335 98 10 0
336 98 10 0
337 98 10 0
338 98 10 0
339 98 10 0
340 98 10 0
341 98 10 0
342 98 10 0
343 98 10 0
344 98 10 0
345 98 10 0
346 98 10 0
347 98 10 0
348 98 10 0
349 98 10 0
350 98 10 0
249 67 3 1
250 67 3 1
251 67 3 1
252 67 3 1
253 67 3 1
254 67 3 1
255 67 3 1
256 67 3 1
42 255 11 0
43 255 11 0
44 255 11 0
45 255 11 0
46 255 11 0
47 255 11 0
48 255 11 0
94 83 7 0
95 83 7 0
96 83 7 0
97 83 7 0
98 83 7 0
99 83 7 0
100 83 7 0
63 130 7 0
64 130 7 0
65 130 7 0
66 130 7 0
67 130 7 0
68 130 7 0
69 130 7 0
259 114 4 1
260 114 4 1
261 114 4 1
262 114 4 1
263 114 4 1
264 114 4 1
265 114 4 1
289 239 12 0
290 239 12 0
291 239 12 0
292 239 12 0
293 239 12 0
294 239 12 0
295 239 12 0
296 239 12 0
297 239 12 0
298 239 12 0
299 239 12 0
308 239 12 0
309 239 12 0
310 239 12 0
311 239 12 0
312 239 12 0
313 239 12 0
314 239 12 0
315 239 12 0
316 239 12 0
317 239 12 0
318 239 12 0
319 239 12 0
320 239 12 0
321 239 12 0
322 239 12 0
323 239 12 0
88 177 2 1
89 177 2 1
90 177 2 1
91 177 2 1
92 177 2 1
93 177 2 1
94 177 2 1
216 83 3 1
217 83 3 1
218 83 3 1
219 83 3 1
220 83 3 1
221 83 3 1
222 83 3 1
223 83 3 1
224 83 3 1
225 83 3 1
226 83 3 1
227 83 3 1
228 83 3 1
229 83 3 1
305 36 9 0
306 36 9 0
307 36 9 0
308 36 9 0
309 36 9 0
310 36 9 0
311 36 9 0
80 99 7 0
81 99 7 0
82 99 7 0
83 99 7 0
84 99 7 0
85 99 7 0
86 99 7 0
87 99 7 0
281 208 6 1
282 208 6 1
283 208 6 1
284 208 6 1
50 271 11 0
285 208 6 1
51 271 11 0
286 208 6 1
52 271 11 0
287 208 6 1
53 271 11 0
54 271 11 0
55 271 11 0
56 271 11 0
57 271 11 0
58 271 11 0
51 146 7 0
52 146 7 0
53 146 7 0
54 146 7 0
55 146 7 0
56 146 7 0
57 146 7 0
58 146 7 0
323 208 12 0
324 208 12 0
325 208 12 0
326 208 12 0
327 208 12 0
328 208 12 0
329 208 12 0
274 255 12 0
275 255 12 0
276 255 12 0
277 255 12 0
266 130 4 1
278 255 12 0
267 130 4 1
279 255 12 0
268 130 4 1
280 255 12 0
269 130 4 1
281 255 12 0
270 130 4 1
271 130 4 1
272 130 4 1
104 146 2 1
105 146 2 1
106 146 2 1
107 146 2 1
108 146 2 1
109 146 2 1
110 146 2 1
111 146 2 1
112 146 2 1
113 146 2 1
114 146 2 1
115 146 2 1
116 146 2 1
117 146 2 1
118 146 2 1
119 146 2 1
120 146 2 1
188 224 5 1
121 146 2 1
189 224 5 1
122 146 2 1
190 224 5 1
123 146 2 1
191 224 5 1
124 146 2 1
192 224 5 1
125 146 2 1
193 224 5 1
126 146 2 1
194 224 5 1
195 224 5 1
86 193 2 1
87 193 2 1
88 193 2 1
89 193 2 1
90 193 2 1
35 240 11 0
91 193 2 1
36 240 11 0
92 193 2 1
37 240 11 0
38 240 11 0
262 52 3 1
39 240 11 0
40 240 11 0
41 240 11 0
105 68 7 0
106 68 7 0
107 68 7 0
108 68 7 0
109 68 7 0
110 68 7 0
71 115 7 0
72 115 7 0
307 52 9 0
73 115 7 0
252 99 4 1
308 52 9 0
74 115 7 0
253 99 4 1
309 52 9 0
75 115 7 0
254 99 4 1
310 52 9 0
76 115 7 0
255 99 4 1
311 52 9 0
77 115 7 0
256 99 4 1
